

id	name	type	num.parents	parents	offsets	p.value	chisq	df
1314	chr11_9310	i	0			1.01	0	0
1315	chr11_9311	i	0			1.01	0	0
1316	chr11_9312	i	0			1.01	0	0
1317	chr11_9313	i	0			1.01	0	0
1318	chr11_9314	i	0			1.01	0	0
1319	chr11_9315	i	0			1.01	0	0
1320	chr11_9316	i	0			1.01	0	0
1321	chr11_9317	i	0			1.01	0	0
1322	chr11_9318	i	0			1.01	0	0
1323	chr11_9319	i	0			1.01	0	0
1324	chr11_9320	i	0			1.01	0	0
1325	chr11_9321	i	0			1.01	0	0
1326	chr11_9322	i	0			1.01	0	0
1327	chr11_9323	i	0			1.01	0	0
1328	chr11_9324	i	0			1.01	0	0
1329	chr11_9325	i	0			1.01	0	0
1330	chr11_9326	i	0			1.01	0	0
1331	chr11_9327	i	0			1.01	0	0
1332	chr11_9328	i	0			1.01	0	0
1333	chr11_9329	i	0			1.01	0	0
1334	chr11_9330	i	0			1.01	0	0
1335	chr11_9331	i	0			1.01	0	0
1336	chr11_9332	i	0			1.01	0	0
1337	chr11_9333	i	0			1.01	0	0
1338	chr11_9334	i	0			1.01	0	0
1339	chr11_9335	i	0			1.01	0	0
1340	chr11_9336	i	0			1.01	0	0
1341	chr11_9337	i	0			1.01	0	0
1342	chr11_9338	i	0			1.01	0	0
1343	chr11_9339	i	0			1.01	0	0
1344	chr11_9340	i	0			1.01	0	0
1345	chr11_9341	i	0			1.01	0	0
1346	chr11_9342	i	0			1.01	0	0
1347	chr11_9343	i	0			1.01	0	0
1348	chr11_9344	i	0			1.01	0	0
1349	chr11_9345	i	0			1.01	0	0
1350	chr11_9346	i	0			1.01	0	0
1351	chr11_9347	i	0			1.01	0	0
1352	chr11_9348	i	0			1.01	0	0
1353	chr11_9349	i	0			1.01	0	0
1354	chr11_9350	i	0			1.01	0	0
1355	chr11_9351	i	0			1.01	0	0
1356	chr11_9352	i	0			1.01	0	0
1357	chr11_9353	i	0			1.01	0	0
1358	chr11_9354	i	0			1.01	0	0
1359	chr11_9355	i	0			1.01	0	0
1360	chr11_9356	i	0			1.01	0	0
1361	chr11_9357	i	0			1.01	0	0
1362	chr11_9358	i	0			1.01	0	0
1363	chr11_9359	i	0			1.01	0	0
1364	chr11_9360	i	0			1.01	0	0
1365	chr11_9361	i	0			1.01	0	0
1366	chr11_9362	i	0			1.01	0	0
1367	chr11_9363	i	0			1.01	0	0
1368	chr11_9364	i	0			1.01	0	0
1369	chr11_9365	i	0			1.01	0	0
1370	chr11_9366	i	0			1.01	0	0
1371	chr11_9367	i	0			1.01	0	0
1372	chr11_9368	i	0			1.01	0	0
1373	chr11_9369	i	0			1.01	0	0
1374	chr11_9370	i	0			1.01	0	0
1375	chr11_9371	i	0			1.01	0	0
1376	chr11_9372	i	0			1.01	0	0
1377	chr11_9373	i	0			1.01	0	0
1378	chr11_9374	i	0			1.01	0	0
1379	chr11_9375	i	0			1.01	0	0
1380	chr11_9376	i	0			1.01	0	0
1381	chr11_9377	i	0			1.01	0	0
1382	chr11_9378	i	0			1.01	0	0
1383	chr11_9379	i	0			1.01	0	0
1384	chr11_9380	i	0			1.01	0	0
1385	chr11_9381	i	0			1.01	0	0
1386	chr11_9382	i	0			1.01	0	0
1387	chr11_9383	i	0			1.01	0	0
1388	chr11_9384	i	0			1.01	0	0
1389	chr11_9385	i	0			1.01	0	0
1390	chr11_9386	i	0			1.01	0	0
1391	chr11_9387	i	0			1.01	0	0
1392	chr11_9388	i	0			1.01	0	0
1393	chr11_9389	i	0			1.01	0	0
1394	chr11_9390	i	0			1.01	0	0
1395	chr11_9391	i	0			1.01	0	0
1396	chr11_9392	i	0			1.01	0	0
1397	chr11_9393	i	0			1.01	0	0
1398	chr11_9394	i	0			1.01	0	0
1399	chr11_9395	i	0			1.01	0	0
1400	chr11_9396	i	0			1.01	0	0
1401	chr11_9397	i	0			1.01	0	0
1402	chr11_9398	i	0			1.01	0	0
1403	chr11_9399	i	0			1.01	0	0
1404	chr11_9400	i	0			1.01	0	0
1405	chr11_9401	i	0			1.01	0	0
1406	chr11_9402	i	0			1.01	0	0
1407	chr11_9403	i	0			1.01	0	0
1408	chr11_9404	i	0			1.01	0	0
1409	chr11_9405	i	0			1.01	0	0
1410	chr11_9406	i	0			1.01	0	0
1411	chr11_9407	i	0			1.01	0	0
1412	chr11_9408	i	0			1.01	0	0
1413	chr11_9409	i	0			1.01	0	0
1414	chr11_9410	i	0			1.01	0	0
1415	chr11_9411	i	0			1.01	0	0
1416	chr11_9412	i	0			1.01	0	0
1417	chr11_9413	i	0			1.01	0	0
1418	chr11_9414	i	0			1.01	0	0
1419	chr11_9415	i	0			1.01	0	0
1420	chr11_9416	i	0			1.01	0	0
1421	chr11_9417	i	0			1.01	0	0
1422	chr11_9418	i	0			1.01	0	0
1423	chr11_9419	i	0			1.01	0	0
1424	chr11_9420	i	0			1.01	0	0
1425	chr11_9421	i	0			1.01	0	0
1426	chr11_9422	i	0			1.01	0	0
1427	chr11_9423	i	0			1.01	0	0
1428	chr11_9424	i	0			1.01	0	0
1429	chr11_9425	i	0			1.01	0	0
1430	chr11_9426	i	0			1.01	0	0
1431	chr11_9427	i	0			1.01	0	0
1432	chr11_9428	i	0			1.01	0	0
1433	chr11_9429	i	0			1.01	0	0
1434	chr11_9430	i	0			1.01	0	0
1435	chr11_9431	i	0			1.01	0	0
1436	chr11_9432	i	0			1.01	0	0
1437	chr11_9433	i	0			1.01	0	0
1438	chr11_9434	i	0			1.01	0	0
1439	chr11_9435	i	0			1.01	0	0
1440	chr11_9436	i	0			1.01	0	0
1441	chr11_9437	i	0			1.01	0	0
1442	chr11_9438	i	0			1.01	0	0
1443	chr11_9439	i	0			1.01	0	0
1444	chr11_9440	i	0			1.01	0	0
1445	chr11_9441	i	0			1.01	0	0
1446	chr11_9442	i	0			1.01	0	0
1447	chr11_9443	i	0			1.01	0	0
1448	chr11_9444	i	0			1.01	0	0
1449	chr11_9445	i	0			1.01	0	0
1450	chr11_9446	i	0			1.01	0	0
1451	chr11_9447	i	0			1.01	0	0
1452	chr11_9448	i	0			1.01	0	0
1453	chr11_9449	i	0			1.01	0	0
1454	chr11_9450	i	0			1.01	0	0
1455	chr11_9451	i	0			1.01	0	0
1456	chr11_9452	i	0			1.01	0	0
1457	chr11_9453	i	0			1.01	0	0
1458	chr11_9454	i	0			1.01	0	0
1459	chr11_9455	i	0			1.01	0	0
1460	chr11_9456	i	0			1.01	0	0
1461	chr11_9457	i	0			1.01	0	0
1462	chr11_9458	i	0			1.01	0	0
1463	chr11_9459	i	0			1.01	0	0
1464	chr11_9460	i	0			1.01	0	0
1465	chr11_9461	i	0			1.01	0	0
1466	chr11_9462	i	0			1.01	0	0
1467	chr11_9463	i	0			1.01	0	0
1468	chr11_9464	i	0			1.01	0	0
1469	chr11_9465	i	0			1.01	0	0
1470	chr11_9466	i	0			1.01	0	0
1471	chr11_9467	i	0			1.01	0	0
1472	chr11_9468	i	0			1.01	0	0
1473	chr11_9469	i	0			1.01	0	0
1474	chr11_9470	i	0			1.01	0	0
1475	chr11_9471	i	0			1.01	0	0
1476	chr11_9472	i	0			1.01	0	0
1477	chr11_9473	i	0			1.01	0	0
1478	chr11_9474	i	0			1.01	0	0
1479	chr11_9475	i	0			1.01	0	0
1480	chr11_9476	i	0			1.01	0	0
1481	chr11_9477	i	0			1.01	0	0
1482	chr11_9478	i	0			1.01	0	0
1483	chr11_9479	i	0			1.01	0	0
1484	chr11_9480	i	0			1.01	0	0
1485	chr11_9481	i	0			1.01	0	0
1486	chr11_9482	i	0			1.01	0	0
1487	chr11_9483	i	0			1.01	0	0
1488	chr11_9484	i	0			1.01	0	0
1489	chr11_9485	i	0			1.01	0	0
1490	chr11_9486	i	0			1.01	0	0
1491	chr11_9487	i	0			1.01	0	0
1492	chr11_9488	i	0			1.01	0	0
1493	chr11_9489	i	0			1.01	0	0
1494	chr11_9490	i	0			1.01	0	0
1495	chr11_9491	i	0			1.01	0	0
1496	chr11_9492	i	0			1.01	0	0
1497	chr11_9493	i	0			1.01	0	0
1498	chr11_9494	i	0			1.01	0	0
1499	chr11_9495	i	0			1.01	0	0
1500	chr11_9496	i	0			1.01	0	0
1501	chr11_9497	i	0			1.01	0	0
1502	chr11_9498	i	0			1.01	0	0
1503	chr11_9499	i	0			1.01	0	0
1504	chr11_9500	i	0			1.01	0	0
1505	chr11_9501	i	0			1.01	0	0
1506	chr11_9502	i	0			1.01	0	0
1507	chr11_9503	i	0			1.01	0	0
1508	chr11_9504	i	0			1.01	0	0
1509	chr11_9505	i	0			1.01	0	0
1510	chr11_9506	i	0			1.01	0	0
1511	chr11_9507	i	0			1.01	0	0
1512	chr11_9508	i	0			1.01	0	0
1513	chr11_9509	i	0			1.01	0	0
1514	chr11_9510	i	0			1.01	0	0
1515	chr11_9511	i	0			1.01	0	0
1516	chr11_9512	i	0			1.01	0	0
1517	chr11_9513	i	0			1.01	0	0
1518	chr11_9514	i	0			1.01	0	0
1519	chr11_9515	i	0			1.01	0	0
1520	chr11_9516	i	0			1.01	0	0
1521	chr11_9517	i	0			1.01	0	0
1522	chr11_9518	i	0			1.01	0	0
1523	chr11_9519	i	0			1.01	0	0
1524	chr11_9520	i	0			1.01	0	0
1525	chr11_9521	i	0			1.01	0	0
1526	chr11_9522	i	0			1.01	0	0
1527	chr11_9523	i	0			1.01	0	0
1528	chr11_9524	i	0			1.01	0	0
1529	chr11_9525	i	0			1.01	0	0
1530	chr11_9526	i	0			1.01	0	0
1531	chr11_9527	i	0			1.01	0	0
1532	chr11_9528	i	0			1.01	0	0
1533	chr11_9529	i	0			1.01	0	0
1534	chr11_9530	i	0			1.01	0	0
1535	chr11_9531	i	0			1.01	0	0
1536	chr11_9532	i	0			1.01	0	0
1537	chr11_9533	i	0			1.01	0	0
1538	chr11_9534	i	0			1.01	0	0
1539	chr11_9535	i	0			1.01	0	0
1540	chr11_9536	i	0			1.01	0	0
1541	chr11_9537	i	0			1.01	0	0
1542	chr11_9538	i	0			1.01	0	0
1543	chr11_9539	i	0			1.01	0	0
1544	chr11_9540	i	0			1.01	0	0
1545	chr11_9541	i	0			1.01	0	0
1546	chr11_9542	i	0			1.01	0	0
1547	chr11_9543	i	0			1.01	0	0
1548	chr11_9544	i	0			1.01	0	0
1549	chr11_9545	i	0			1.01	0	0
1550	chr11_9546	i	0			1.01	0	0
1551	chr11_9547	i	0			1.01	0	0
1552	chr11_9548	i	0			1.01	0	0
1553	chr11_9549	i	0			1.01	0	0
1554	chr11_9550	i	0			1.01	0	0
1555	chr11_9551	i	0			1.01	0	0
1556	chr11_9552	i	0			1.01	0	0
1557	chr11_9553	i	0			1.01	0	0
1558	chr11_9554	i	0			1.01	0	0
1559	chr11_9555	i	0			1.01	0	0
1560	chr11_9556	i	0			1.01	0	0
1561	chr11_9557	i	0			1.01	0	0
1562	chr11_9558	i	0			1.01	0	0
1563	chr11_9559	i	0			1.01	0	0
1564	chr11_9560	i	0			1.01	0	0
1565	chr11_9561	i	0			1.01	0	0
1566	chr11_9562	i	0			1.01	0	0
1567	chr11_9563	i	0			1.01	0	0
1568	chr11_9564	i	0			1.01	0	0
1569	chr11_9565	i	0			1.01	0	0
1570	chr11_9566	i	0			1.01	0	0
1571	chr11_9567	i	0			1.01	0	0
1572	chr11_9568	i	0			1.01	0	0
1573	chr11_9569	i	0			1.01	0	0
1574	chr11_9570	i	0			1.01	0	0
1575	chr11_9571	i	0			1.01	0	0
1576	chr11_9572	i	0			1.01	0	0
1577	chr11_9573	i	0			1.01	0	0
1578	chr11_9574	i	0			1.01	0	0
1579	chr11_9575	i	0			1.01	0	0
1580	chr11_9576	i	0			1.01	0	0
1581	chr11_9577	i	0			1.01	0	0
1582	chr11_9578	i	0			1.01	0	0
1583	chr11_9579	i	0			1.01	0	0
1584	chr11_9580	i	0			1.01	0	0
1585	chr11_9581	i	0			1.01	0	0
1586	chr11_9582	i	0			1.01	0	0
1587	chr11_9583	i	0			1.01	0	0
1588	chr11_9584	i	0			1.01	0	0
1589	chr11_9585	i	0			1.01	0	0
1590	chr11_9586	i	0			1.01	0	0
1591	chr11_9587	i	0			1.01	0	0
1592	chr11_9588	i	0			1.01	0	0
1593	chr11_9589	i	0			1.01	0	0
1594	chr11_9590	i	0			1.01	0	0
1595	chr11_9591	i	0			1.01	0	0
1596	chr11_9592	i	0			1.01	0	0
1597	chr11_9593	i	0			1.01	0	0
1598	chr11_9594	i	0			1.01	0	0
1599	chr11_9595	i	0			1.01	0	0
1600	chr11_9596	i	0			1.01	0	0
1601	chr11_9597	i	0			1.01	0	0
1602	chr11_9598	i	0			1.01	0	0
1603	chr11_9599	i	0			1.01	0	0
1604	chr11_9600	i	0			1.01	0	0
1605	chr11_9601	i	0			1.01	0	0
1606	chr11_9602	i	0			1.01	0	0
1607	chr11_9603	i	0			1.01	0	0
1608	chr11_9604	i	0			1.01	0	0
1609	chr11_9605	i	0			1.01	0	0
1610	chr11_9606	i	0			1.01	0	0
1611	chr11_9607	i	0			1.01	0	0
1612	chr11_9608	i	0			1.01	0	0
1613	chr11_9609	i	0			1.01	0	0
1614	chr11_9610	i	0			1.01	0	0
1615	chr11_9611	i	0			1.01	0	0
1616	chr11_9612	i	0			1.01	0	0
1617	chr11_9613	i	0			1.01	0	0
1618	chr11_9614	i	0			1.01	0	0
1619	chr11_9615	i	0			1.01	0	0
1620	chr11_9616	i	0			1.01	0	0
1621	chr11_9617	i	0			1.01	0	0
1622	chr11_9618	i	0			1.01	0	0
1623	chr11_9619	i	0			1.01	0	0
1624	chr11_9620	i	0			1.01	0	0
1625	chr11_9621	i	0			1.01	0	0
1626	chr11_9622	i	0			1.01	0	0
1627	chr11_9623	i	0			1.01	0	0
1628	chr11_9624	i	0			1.01	0	0
1629	chr11_9625	i	0			1.01	0	0
1630	chr11_9626	i	0			1.01	0	0
1631	chr11_9627	i	0			1.01	0	0
1632	chr11_9628	i	0			1.01	0	0
1633	chr11_9629	i	0			1.01	0	0
1634	chr11_9630	i	0			1.01	0	0
1635	chr11_9631	i	0			1.01	0	0
1636	chr11_9632	i	0			1.01	0	0
1637	chr11_9633	i	0			1.01	0	0
1638	chr11_9634	i	0			1.01	0	0
1639	chr11_9635	i	0			1.01	0	0
1640	chr11_9636	i	0			1.01	0	0
1641	chr11_9637	i	0			1.01	0	0
1642	chr11_9638	i	0			1.01	0	0
1643	chr11_9639	i	0			1.01	0	0
1644	chr11_9640	i	0			1.01	0	0
1645	chr11_9641	i	0			1.01	0	0
1646	chr11_9642	i	0			1.01	0	0
1647	chr11_9643	i	0			1.01	0	0
1648	chr11_9644	i	0			1.01	0	0
1649	chr11_9645	i	0			1.01	0	0
1650	chr11_9646	i	0			1.01	0	0
1651	chr11_9647	i	0			1.01	0	0
1652	chr11_9648	i	0			1.01	0	0
1653	chr11_9649	i	0			1.01	0	0
1654	chr11_9650	i	0			1.01	0	0
1655	chr11_9651	i	0			1.01	0	0
1656	chr11_9652	i	0			1.01	0	0
1657	chr11_9653	i	0			1.01	0	0
1658	chr11_9654	i	0			1.01	0	0
1659	chr11_9655	i	0			1.01	0	0
1660	chr11_9656	i	0			1.01	0	0
1661	chr11_9657	i	0			1.01	0	0
1662	chr11_9658	i	0			1.01	0	0
1663	chr11_9659	i	0			1.01	0	0
1664	chr11_9660	i	0			1.01	0	0
1665	chr11_9661	i	0			1.01	0	0
1666	chr11_9662	i	0			1.01	0	0
1667	chr11_9663	i	0			1.01	0	0
1668	chr11_9664	i	0			1.01	0	0
1669	chr11_9665	i	0			1.01	0	0
1670	chr11_9666	i	0			1.01	0	0
1671	chr11_9667	i	0			1.01	0	0
1672	chr11_9668	i	0			1.01	0	0
1673	chr11_9669	i	0			1.01	0	0
1674	chr11_9670	i	0			1.01	0	0
1675	chr11_9671	i	0			1.01	0	0
1676	chr11_9672	i	0			1.01	0	0
1677	chr11_9673	i	0			1.01	0	0
1678	chr11_9674	i	0			1.01	0	0
1679	chr11_9675	i	0			1.01	0	0
1680	chr11_9676	i	0			1.01	0	0
1681	chr11_9677	i	0			1.01	0	0
1682	chr11_9678	i	0			1.01	0	0
1683	chr11_9679	i	0			1.01	0	0
1684	chr11_9680	i	0			1.01	0	0
1685	chr11_9681	i	0			1.01	0	0
1686	chr11_9682	i	0			1.01	0	0
1687	chr11_9683	i	0			1.01	0	0
1688	chr11_9684	i	0			1.01	0	0
1689	chr11_9685	i	0			1.01	0	0
1690	chr11_9686	i	0			1.01	0	0
1691	chr11_9687	i	0			1.01	0	0
1692	chr11_9688	i	0			1.01	0	0
1693	chr11_9689	i	0			1.01	0	0
1694	chr11_9690	i	0			1.01	0	0
1695	chr11_9691	i	0			1.01	0	0
1696	chr11_9692	i	0			1.01	0	0
1697	chr11_9693	i	0			1.01	0	0
1698	chr11_9694	i	0			1.01	0	0
1699	chr11_9695	i	0			1.01	0	0
1700	chr11_9696	i	0			1.01	0	0
1701	chr11_9697	i	0			1.01	0	0
1702	chr11_9698	i	0			1.01	0	0
1703	chr11_9699	i	0			1.01	0	0
1704	chr11_9700	i	0			1.01	0	0
1705	chr11_9701	i	0			1.01	0	0
1706	chr11_9702	i	0			1.01	0	0
1707	chr11_9703	i	0			1.01	0	0
1708	chr11_9704	i	0			1.01	0	0
1709	chr11_9705	i	0			1.01	0	0
1710	chr11_9706	i	0			1.01	0	0
1711	chr11_9707	i	0			1.01	0	0
1712	chr11_9708	i	0			1.01	0	0
1713	chr11_9709	i	0			1.01	0	0
1714	chr11_9710	i	0			1.01	0	0
1715	chr11_9711	i	0			1.01	0	0
1716	chr11_9712	i	0			1.01	0	0
1717	chr11_9713	i	0			1.01	0	0
1718	chr11_9714	i	0			1.01	0	0
1719	chr11_9715	i	0			1.01	0	0
1720	chr11_9716	i	0			1.01	0	0
1721	chr11_9717	i	0			1.01	0	0
1722	chr11_9718	i	0			1.01	0	0
1723	chr11_9719	i	0			1.01	0	0
1724	chr11_9720	i	0			1.01	0	0
1725	chr11_9721	i	0			1.01	0	0
1726	chr11_9722	i	0			1.01	0	0
1727	chr11_9723	i	0			1.01	0	0
1728	chr11_9724	i	0			1.01	0	0
1729	chr11_9725	i	0			1.01	0	0
1730	chr11_9726	i	0			1.01	0	0
1731	chr11_9727	i	0			1.01	0	0
1732	chr11_9728	i	0			1.01	0	0
1733	chr11_9729	i	0			1.01	0	0
1734	chr11_9730	i	0			1.01	0	0
1735	chr11_9731	i	0			1.01	0	0
1736	chr11_9732	i	0			1.01	0	0
1737	chr11_9733	i	0			1.01	0	0
1738	chr11_9734	i	0			1.01	0	0
1739	chr11_9735	i	0			1.01	0	0
1740	chr11_9736	i	0			1.01	0	0
1741	chr11_9737	i	0			1.01	0	0
1742	chr11_9738	i	0			1.01	0	0
1743	chr11_9739	i	0			1.01	0	0
1744	chr11_9740	i	0			1.01	0	0
1745	chr11_9741	i	0			1.01	0	0
1746	chr11_9742	i	0			1.01	0	0
1747	chr11_9743	i	0			1.01	0	0
1748	chr11_9744	i	0			1.01	0	0
1749	chr11_9745	i	0			1.01	0	0
1750	chr11_9746	i	0			1.01	0	0
1751	chr11_9747	i	0			1.01	0	0
1752	chr11_9748	i	0			1.01	0	0
1753	chr11_9749	i	0			1.01	0	0
1754	chr11_9750	i	0			1.01	0	0
1755	chr11_9751	i	0			1.01	0	0
1756	chr11_9752	i	0			1.01	0	0
1757	chr11_9753	i	0			1.01	0	0
1758	chr11_9754	i	0			1.01	0	0
1759	chr11_9755	i	0			1.01	0	0
1760	chr11_9756	i	0			1.01	0	0
1761	chr11_9757	i	0			1.01	0	0
1762	chr11_9758	i	0			1.01	0	0
1763	chr11_9759	i	0			1.01	0	0
1764	chr11_9760	i	0			1.01	0	0
1765	chr11_9761	i	0			1.01	0	0
1766	chr11_9762	i	0			1.01	0	0
1767	chr11_9763	i	0			1.01	0	0
1768	chr11_9764	i	0			1.01	0	0
1769	chr11_9765	i	0			1.01	0	0
1770	chr11_9766	i	0			1.01	0	0
1771	chr11_9767	i	0			1.01	0	0
1772	chr11_9768	i	0			1.01	0	0
1773	chr11_9769	i	0			1.01	0	0
1774	chr11_9770	i	0			1.01	0	0
1775	chr11_9771	i	0			1.01	0	0
1776	chr11_9772	i	0			1.01	0	0
1777	chr11_9773	i	0			1.01	0	0
1778	chr11_9774	i	0			1.01	0	0
1779	chr11_9775	i	0			1.01	0	0
1780	chr11_9776	i	0			1.01	0	0
1781	chr11_9777	i	0			1.01	0	0
1782	chr11_9778	i	0			1.01	0	0
1783	chr11_9779	i	0			1.01	0	0
1784	chr11_9780	i	0			1.01	0	0
1785	chr11_9781	i	0			1.01	0	0
1786	chr11_9782	i	0			1.01	0	0
1787	chr11_9783	i	0			1.01	0	0
1788	chr11_9784	i	0			1.01	0	0
1789	chr11_9785	i	0			1.01	0	0
1790	chr11_9786	i	0			1.01	0	0
1791	chr11_9787	i	0			1.01	0	0
1792	chr11_9788	i	0			1.01	0	0
1793	chr11_9789	i	0			1.01	0	0
1794	chr11_9790	i	0			1.01	0	0
1795	chr11_9791	i	0			1.01	0	0
1796	chr11_9792	i	0			1.01	0	0
1797	chr11_9793	i	0			1.01	0	0
1798	chr11_9794	i	0			1.01	0	0
1799	chr11_9795	i	0			1.01	0	0
1800	chr11_9796	i	0			1.01	0	0
1801	chr11_9797	i	0			1.01	0	0
1802	chr11_9798	i	0			1.01	0	0
1803	chr11_9799	i	0			1.01	0	0
1804	chr11_9800	i	0			1.01	0	0
1805	chr11_9801	i	0			1.01	0	0
1806	chr11_9802	i	0			1.01	0	0
1807	chr11_9803	i	0			1.01	0	0
1808	chr11_9804	i	0			1.01	0	0
1809	chr11_9805	i	0			1.01	0	0
1810	chr11_9806	i	0			1.01	0	0
1811	chr11_9807	i	0			1.01	0	0
1812	chr11_9808	i	0			1.01	0	0
1813	chr11_9809	i	0			1.01	0	0
1814	chr11_9810	i	0			1.01	0	0
1815	chr11_9811	i	0			1.01	0	0
1816	chr11_9812	i	0			1.01	0	0
1817	chr11_9813	i	0			1.01	0	0
1818	chr11_9814	i	0			1.01	0	0
1819	chr11_9815	i	0			1.01	0	0
1820	chr11_9816	i	0			1.01	0	0
1821	chr11_9817	i	0			1.01	0	0
1822	chr11_9818	i	0			1.01	0	0
1823	chr11_9819	i	0			1.01	0	0
1824	chr11_9820	i	0			1.01	0	0
1825	chr11_9821	i	0			1.01	0	0
1826	chr11_9822	i	0			1.01	0	0
1827	chr11_9823	i	0			1.01	0	0
1828	chr11_9824	i	0			1.01	0	0
1829	chr11_9825	i	0			1.01	0	0
1830	chr11_9826	i	0			1.01	0	0
1831	chr11_9827	i	0			1.01	0	0
1832	chr11_9828	i	0			1.01	0	0
1833	chr11_9829	i	0			1.01	0	0
1834	chr11_9830	i	0			1.01	0	0
1835	chr11_9831	i	0			1.01	0	0
1836	chr11_9832	i	0			1.01	0	0
1837	chr11_9833	i	0			1.01	0	0
1838	chr11_9834	i	0			1.01	0	0
1839	chr11_9835	i	0			1.01	0	0
1840	chr11_9836	i	0			1.01	0	0
1841	chr11_9837	i	0			1.01	0	0
1842	chr11_9838	i	0			1.01	0	0
1843	chr11_9839	i	0			1.01	0	0
1844	chr11_9840	i	0			1.01	0	0
1845	chr11_9841	i	0			1.01	0	0
1846	chr11_9842	i	0			1.01	0	0
1847	chr11_9843	i	0			1.01	0	0
1848	chr11_9844	i	0			1.01	0	0
1849	chr11_9845	i	0			1.01	0	0
1850	chr11_9846	i	0			1.01	0	0
1851	chr11_9847	i	0			1.01	0	0
1852	chr11_9848	i	0			1.01	0	0
1853	chr11_9849	i	0			1.01	0	0
1854	chr11_9850	i	0			1.01	0	0
1855	chr11_9851	i	0			1.01	0	0
1856	chr11_9852	i	0			1.01	0	0
1857	chr11_9853	i	0			1.01	0	0
1858	chr11_9854	i	0			1.01	0	0
1859	chr11_9855	i	0			1.01	0	0
1860	chr11_9856	i	0			1.01	0	0
1861	chr11_9857	i	0			1.01	0	0
1862	chr11_9858	i	0			1.01	0	0
1863	chr11_9859	i	0			1.01	0	0
1864	chr11_9860	i	0			1.01	0	0
1865	chr11_9861	i	0			1.01	0	0
1866	chr11_9862	i	0			1.01	0	0
1867	chr11_9863	i	0			1.01	0	0
1868	chr11_9864	i	0			1.01	0	0
1869	chr11_9865	i	0			1.01	0	0
1870	chr11_9866	i	0			1.01	0	0
1871	chr11_9867	i	0			1.01	0	0
1872	chr11_9868	i	0			1.01	0	0
1873	chr11_9869	i	0			1.01	0	0
1874	chr11_9870	i	0			1.01	0	0
1875	chr11_9871	i	0			1.01	0	0
1876	chr11_9872	i	0			1.01	0	0
1877	chr11_9873	i	0			1.01	0	0
1878	chr11_9874	i	0			1.01	0	0
1879	chr11_9875	i	0			1.01	0	0
1880	chr11_9876	i	0			1.01	0	0
1881	chr11_9877	i	0			1.01	0	0
1882	chr11_9878	i	0			1.01	0	0
1883	chr11_9879	i	0			1.01	0	0
1884	chr11_9880	i	0			1.01	0	0
1885	chr11_9881	i	0			1.01	0	0
1886	chr11_9882	i	0			1.01	0	0
1887	chr11_9883	i	0			1.01	0	0
1888	chr11_9884	i	0			1.01	0	0
1889	chr11_9885	i	0			1.01	0	0
1890	chr11_9886	i	0			1.01	0	0
1891	chr11_9887	i	0			1.01	0	0
1892	chr11_9888	i	0			1.01	0	0
1893	chr11_9889	i	0			1.01	0	0
1894	chr11_9890	i	0			1.01	0	0
1895	chr11_9891	i	0			1.01	0	0
1896	chr11_9892	i	0			1.01	0	0
1897	chr11_9893	i	0			1.01	0	0
1898	chr11_9894	i	0			1.01	0	0
1899	chr11_9895	i	0			1.01	0	0
1900	chr11_9896	i	0			1.01	0	0
1901	chr11_9897	i	0			1.01	0	0
1902	chr11_9898	i	0			1.01	0	0
1903	chr11_9899	i	0			1.01	0	0
1904	chr11_9900	i	0			1.01	0	0
1905	chr11_9901	i	0			1.01	0	0
1906	chr11_9902	i	0			1.01	0	0
1907	chr11_9903	i	0			1.01	0	0
1908	chr11_9904	i	0			1.01	0	0
1909	chr11_9905	i	0			1.01	0	0
1910	chr11_9906	i	0			1.01	0	0
1911	chr11_9907	i	0			1.01	0	0
1912	chr11_9908	i	0			1.01	0	0
1913	chr11_9909	i	0			1.01	0	0
1914	chr11_9910	i	0			1.01	0	0
1915	chr11_9911	i	0			1.01	0	0
1916	chr11_9912	i	0			1.01	0	0
1917	chr11_9913	i	0			1.01	0	0
1918	chr11_9914	i	0			1.01	0	0
1919	chr11_9915	i	0			1.01	0	0
1920	chr11_9916	i	0			1.01	0	0
1921	chr11_9917	i	0			1.01	0	0
1922	chr11_9918	i	0			1.01	0	0
1923	chr11_9919	i	0			1.01	0	0
1924	chr11_9920	i	0			1.01	0	0
1925	chr11_9921	i	0			1.01	0	0
1926	chr11_9922	i	0			1.01	0	0
1927	chr11_9923	i	0			1.01	0	0
1928	chr11_9924	i	0			1.01	0	0
1929	chr11_9925	i	0			1.01	0	0
1930	chr11_9926	i	0			1.01	0	0
1931	chr11_9927	i	0			1.01	0	0
1932	chr11_9928	i	0			1.01	0	0
1933	chr11_9929	i	0			1.01	0	0
1934	chr11_9930	i	0			1.01	0	0
1935	chr11_9931	i	0			1.01	0	0
1936	chr11_9932	i	0			1.01	0	0
1937	chr11_9933	i	0			1.01	0	0
1938	chr11_9934	i	0			1.01	0	0
1939	chr11_9935	i	0			1.01	0	0
1940	chr11_9936	i	0			1.01	0	0
1941	chr11_9937	i	0			1.01	0	0
1942	chr11_9938	i	0			1.01	0	0
1943	chr11_9939	i	0			1.01	0	0
1944	chr11_9940	i	0			1.01	0	0
1945	chr11_9941	i	0			1.01	0	0
1946	chr11_9942	i	0			1.01	0	0
1947	chr11_9943	i	0			1.01	0	0
1948	chr11_9944	i	0			1.01	0	0
